ID,Role,Description
1884726565,"
        Analista de calidad de software
    ","Importante empresa del sector farmacéutico abre convocatoria al cargo Analista - Calidad de Software. Profesional en Ingeniería de sistemas o de Software con 3 años de experiencia en análisis, diseño y seguimiento de requerimientos realización de pruebas, desarrollo y administración de aplicaciones bajo metodologías agiles de desarrollo de software, experiencia en metodologías de calidad de desarrollo de software, creación de pruebas funcionales funcionales y unitarias, elaboración de documentación técnica de aplicaciones (UML), proyectos de software.Contrato a término indefinido, directamente con la empresa.Se cuenta con beneficios corporativosHorarios de lunes a sábados"
1884741649,"
        Arquitecto de datos
    ","Importante compañía, requiere profesional en Ingeniería de sistemas, electrónica, o telecomunicaciones con Especialización en Ingeniería de Sistemas o construcción de Software o Arquitectura de Software, CERTIFICACIÓN PMP Vigente y SCRUM FOUNTAMENTALS, CERTIFICADO ITIL FOUNDATION V3 O SUPERIOR, debe tener 12 años de experiencia general en su profesión contados a partir de la tarjeta profesional y debe contar con 9 años de experiencia especifica como arquitecto líder de datos en proyectos de Calidad de Datos y/o Gobierno de Datos y/o Datos maestros y Datos Referenciales y/o especialista de integración en proyectos de inteligencia de negocio, analítica de Datos, aprendizaje automático o relacionados o desarrollo de ETLs integración o Arquitectura SOASalario a convenir, Contrato indefinido"
1884724265,"
        Lider de pruebas-  mellin o bogota
    ","La Multinacional *TATA CONSULTANCY SERVICES*, está buscando un Líder de pruebas o Líder de pruebas Bilingüe*Experiencia en:*1.	Selenium con modelo de diseño Screenplamodelo de diseño Screenpla2.	Java,3.	POO,4.	Gerkhin,5.	Cucumber,6.	Principios SOLID,7.	Maven,8.	GitFlow,9.	configuración de pipelines y análisis de código estático,10.	Azure11.	Devops como herramienta de pruebas de manuales y automatización,12.	pruebas funcionales Manuales,13.	Automatización*Condiciones*: Remoto al inicio, pero después se debe tener la disponibilidad para trabajar presencial en Bogotá o Medellin (dependiendo en donde viva) / L - V / contrato a término indefinido directamente con TATA*Salario*: 4.700.000Si estas interesado en saber más sobre la vacante por favor confirma por este medio y te contaremos cual es el proceso a seguir."
1884733708,"
        Devops
    ","Importante compañía del sector de tecnología, se encuentra en la búsqueda de profesional en ingeniería de sistemas, ingeniería electrónica, ingeniería de software, para desempeñar el cargo de Devops contando con una experiencia mínima de 4 años su función principal sera: ser el responsable del proceso de CM en temas de integración continua – despliegue continuo integrando los entregables de equipos de desarrollo, integración y pruebas. Conocimientos en metodologías ágiles, CM.manejo de inglés B2"
1884733140,"
        Arquitecto devops
    ","Multinacional de IT se encuentra en búsqueda para su equipo de trabo de un Arquitecto Devops; profesional en en Ingeniería de Sistemas o carreras a fines, con especialización o maestría en arquitectura de software. Con experiencia Mas de 3 o 4 como Arquitecto y por lo menos 1 o 2 años en proyectos de implementación con tecnologías Devops."
1884732243,"
        Product owner - usd salary - remote work
    ","BairesDev is the leading software development company in the Americas. With more than 2,000 employees working on projects around the world.About the Role:We are looking for a Product Owner to join our Product Team and help spearhead our growth.As a Product Owner, you will play a critical and active role in the day-to-day operations.What You’ll Do:- Create and maintain robust product roadmaps and backlogs create features/epics and users stories. Work with development teams to size and estimate.- Regularly report status to stakeholders via product demos as well as risks/opportunities.- Support the sales process and build business cases to ensure product investment.- Contribute to establish and manage the Product Management process.- Recognize business opportunities and resolve them through technical expertise.You Must Have:- Solid experience in similar roles.- 2 + years of experience as Agile Product Owner.- 2+ years of experience as business analysis: capturing functional requirements, understanding user pain points.- Additional experience either as a Project Manager or Software Developer.- Experience in product development, from design to testing.- Experience with both learning existing products, or building them from scratch.- Results oriented with negotiation skills and good communication.- Advanced English level.BairesDev Offers:- Excellent compensation plan, well above the market average.- Possibility of remote work and flexible schedules.- Training plans.- Extensive possibilities for growth and professional development thanks to our mentoring system.Are you interested in joining the most talented IT team in Latin America? Do you want to work for an innovative tech company with the resources of a multinational market leader? Are you ready to do the best work of your professional life? If so, we want to hear from you. Apply today!"
1884742274,"
        Analista de tecnología
    ","Objetivo: analizar e implementar los recursos tecnológicos, mantenimiento y/o eliminación de aplicaciones, sistemas de información, comunicaciones y nuevas tecnologías de software y hardware de acuerdo a las necesidades de la cooperativa.Estudios: Profesional en Ingeniería de sistemas. Experiencia: de 1 a 2 años en cargos como ingeniero de sistemasConocimientos: administración tecnológica, programación de seguridad informática, desarrollo de servidores, redes de comunicación y bases de datos, programación.Condiciones laborales: Contrato a término indefinido directo con la cooperativa."
1884732805,"
        Devops mid
    ","Somos una empresa de prestación de servicios de comercio electrónico. Requerimos DevOps (Development Operations) para nuestro nuevo proyecto.Profesional en Ingeniería Sistemas, Telemática, Software Experiencia mínima de 2 años en áreas relacionadas.Persona  capacidad para plantear nuevas estrategias que permitan el mejoramiento continuo del área.CONOCIMIENTO EN-SISTEMA GNU/LINUX,-SERVIDORES WEB  (Nginx/Apache)-BASES DE DATOS-CONTROL DE FUENTES GIT-ADMINISTRACIÓN DE SISTEMAS-SEGURIDAD DE INFORMACIÓN Y DURANTE LAS FASES DE DESARROLLO-INFRAESTRUCTURA-GCP ( DESEABLE)TE ESPERAMOS!!!"
1884737908,"
        Devops intermedio
    ","Se requiere Estudiante y/o Profesional en Ingeniería de Sistemas o carreras afines. con experiencia en el rol de (2) años. Experiencia en CI/CD con Docker, Git, Artefactoring, Sonar, Jenkins. Tecnología en la nube (AWS, GCP, Azure)"
1884737005,"
        Profesional devops
    ","Garantizar y segura la correcta entrega de las soluciones de software que se ejecutan para automatizar los ciclos de vida del desarrollo.1. Realizar la evaluación, desarrollo, testeo y optimización de recursos tecnológicos (tecnologías de automatización de infraestructura, plataformas en la nube y contenedores avanzados).2. Implementar la automatización y orquestación de herramientas que persigan como objetivo la integración y despliegue continuo."
1884733917,"
        Devops mid
    ","Somos una empresa de prestación de servicios de comercio electrónico. Requerimos DevOps (Development Operations) para nuestro nuevo proyecto.Profesional en Ingeniería Sistemas, Telemática, Software Experiencia mínima de 2 años en áreas relacionadas.Persona  capacidad para plantear nuevas estrategias que permitan el mejoramiento continuo del área.CONOCIMIENTO EN-SISTEMA GNU/LINUX,-SERVIDORES WEB  (Nginx/Apache)-BASES DE DATOS-CONTROL DE FUENTES GIT-ADMINISTRACIÓN DE SISTEMAS-SEGURIDAD DE INFORMACIÓN Y DURANTE LAS FASES DE DESARROLLO-INFRAESTRUCTURA-GCP ( DESEABLE)TE ESPERAMOS!!!"
1884736795,"
        Ingeniero de datos business intelligence
    ",Importante empresa en la ciudad de Cali requiere para su equipo de trabajo INGENIERO DE DATOS BIEDUCACIÓN:  Profesional en Ingeniería de Sistemas o AfínEXPERIENCIA: Mínima 1 año reciente en Desarrollo de soluciones de Inteligencia de Negocios Información analítica para el área de arquitectura empresarialSALARIO:  2'780.000+Prestaciones de ley
1884709569,"
        Ingeniero devops
    ","-Dar cumplimiento a las directrices corporativas para el desarrollo de Infraestructura como código, las acciones para la codificación orientada a la automatización para la integración continua y el despliegue continuo basada en la arquitectura definida.-Supervisar los lanzamientos de código, con el objetivo de acelerar el proceso de desarrollo y mejorar la calidad del código.-Reducir la tasa de errores en los procesos de desarrollo sea muy baja y que ante la eventualidad de un error o incidencia, la respuesta o tiempo de recuperación sea mínima."
1884724638,"
        Ingeniero de pruebas de software
    ","Requerimos para nuestro equipo de trabajo personal para el cargo INGENIERO DE PRUEBAS DE SOFTWARE. Los interesados deben tener las siguientes características: profesional en ingeniería de sistemas, electrónica o afines, con mínimo 3 año de experiencia en proyectos de desarrollo y pruebas de software, uso de herramientas de gestión de defectos y casos de prueba, reporte y seguimiento de incidencias halladas durante la ejecución de pruebas, validación de desarrollo (se valora positivamente el conocimiento o experiencia en automatización de pruebas). Horario: lunes a viernes administrativo (una semana presencial, una semana en trabajo remoto). Salario: $6'000.000, contrato indefinido directo con la compañía."
1884743672,"
        Devops data engineer
    ","Importante empresa requiere Profesional Senior para el cargo de DevOps Data Engineer debe tener experiencia en administración de bifurcación de código GIT y como administrador de Azure, debe ser bilingüe (ingles nivel b2).Si cumples con todos los requisitos de la convocatoria, no dudes en aplicar!"
1884737072,"
        Profesional devops
    ","Garantizar la segura y correcta entrega de las soluciones de software que se ejecutan para automatizar los ciclos de vida del desarrollo.1. Realizar la evaluación, desarrollo, testeo y optimización de recursos tecnológicos (tecnologías de automatización de infraestructura, plataformas en la nube y contenedores avanzados).2. Implementar la automatización y orquestación de herramientas que persigan como objetivo la integración y despliegue continuo."
1884741398,"
        Desarrolladores de software-expertos en qa/ para la ciudad de bogotá
    ",Prestigiosa entidad del sector de IT requiere para su equipo de trabajo Q.A Analyst requisitos:- Experiencia en pruebas funcionales de sistemas bancarios 1- 3 años- Experiencia en documentación de pruebas funcionales- Experiencia de trabajo en la Banca- Experiencia y conocimiento de productos bancarios “Activos”o Préstamos personaleso Préstamos hipotecarioso Préstamos de autoSe ofrece estabilidad laboral y crecimiento profesional. Contrato a término indefinido
1884732492,"
        Ingeniero devops  - medellín
    ","Importante compañía del sector tecnología requiere para su equipo de trabajo tecnólogo o Ingeniero en Desarrollo de Software, Ingeniería de Sistemas y/o áreas afines.Experiencia: Mínimo 1 añoConocimientos:Arquitecturas en la nube y configuración de los servicios.Administración de servidores.Automatización de infraestructura como código y su exposición como servicio.Herramientas y practicas para la contenerizacion de aplicaciones.Azure DevOpsGitlabExperiencia con herramientas para la automatización de la infraestructura como Ansible, chef o puppet.•	DevOps y sus aplicación en todas las fases de la construcción de software.Herramientas y practicas para el versionamiento de código, construcción de tareas (Building task) y análisis estático de código.Desarrollo de aplicaciones empresariales.Metodologías agiles."
1884743295,"
        Devops tooling engineer
    ","Job Purpose:The DevOps Tooling Engineer acts as support subject matter expert for the critical platforms used for client’s DevOps initiatives, system optimization and deployments.•	Administration of Atlassian system stack: Jira, Confluence, Bitbucket, Stash and Bamboo•	Administration of support systems including Nagios, ELK, Splunk, AMQ, RabbitMQ, etc.•	Administration of development and deployment systems: Subversion, Artifactory, XLDeply, Jenkins•	Provide systems administration support for the associated server operating systems.•	Providing technical expertise in all areas of the Software Development Life Cycle (SDLC).•	Providing support to projects to identify, Proof of Concept, and implement DevOps/Automation solutions to reduce manual system management, streamlining process to improve service delivery and cost efficiency.•	Research, Develop and Advise on DevOps initiatives (Platform Orchestration, Continuous Integration, Operational Intelligence, Monitoring)•	Drive operational improvement initiatives to increase service reliability reporting through targeted monitoring and correlation of events•	Advising on infrastructure requirements for all tiers of applications in a multi-O/S environment."
1884735932,"
        Practicante técnico / tecnólogo - desarrollo de software
    ","Somos una empresa innovadora del sector de tecnología especializada en software, con más de 25 años en el mercado y líder en diseño e implantación de soluciones empresariales. Reconocida por el Ministerio de Tecnología de la Información y las Comunicaciones (MinTic) con la Medalla Murillo Toro por contribuir eficazmente al progreso de las comunicaciones en las empresas públicas y privadas, además del Premio Portafolio a la Innovación.Nos encontramos en las búsquedas de practicantes Técnicos y/o Tecnólogos con el siguiente perfil:FORMACIÓN: Estudiantes de Carreras Técnicas y/o tecnológicas desarrollo de software, sistemas.SALARIO: SmmlvEs importante que el estudiante tenga como requisito la práctica dentro de su plan académico . Aplican prácticas de 6 meses y 1 año. El estudiante no puede haber tenido contratos de aprendizaje. (o aplican si es cadena de formación).Deseable que la persona conozca de Lenguajes de software y le apasione el desarrollo.Nota: Solo practicantes; si no cumples con el perfil por favor no aplicar a la oferta."
1884725275,"
        Practicante técnico / tecnólogo - desarrollo de software
    ","Somos una empresa innovadora del sector de tecnología especializada en software, con más de 25 años en el mercado y líder en diseño e implantación de soluciones empresariales. Reconocida por el Ministerio de Tecnología de la Información y las Comunicaciones (MinTic) con la Medalla Murillo Toro por contribuir eficazmente al progreso de las comunicaciones en las empresas públicas y privadas, además del Premio Portafolio a la Innovación.Nos encontramos en las búsquedas de practicantes Técnicos y/o Tecnólogos con el siguiente perfil:FORMACIÓN: Estudiantes de Carreras Técnicas y/o tecnológicas desarrollo de software, sistemas.SALARIO: SmmlvEs importante que el estudiante tenga como requisito la práctica dentro de su plan académico . Aplican prácticas de 6 meses y 1 año. El estudiante no puede haber tenido contratos de aprendizaje. (o aplican si es cadena de formación).Deseable que la persona conozca de Lenguajes de software y le apasione el desarrollo.Nota: Solo practicantes; si no cumples con el perfil por favor no aplicar a la oferta."
1884725756,"
        Auxiliar de business analytics canales y proyectos
    ","En grupo Familia, nos encontramos en la búsqueda de un Auxiliar de BA (Canales y proyectos), persona apasionada por el análisis  y manejo de bases de datos, además de conocimientos avanzados en excel.Se requiere un profesional ya graduado en las siguientes carreras:  administración de empresas, ingenieria  de sistemas, ingenieria industrial, estadística, matemáticas.El enfoque principal, será  apoyar los procesos de seguimiento de datos que tienen que ver con el portafolio de productos de la compañía, en aras de lograr una estandarización de datos que garanticen la veracidad y calidad de los mismos, por ello se requiere que tenga experiencia certificada en elaboración, seguimiento, presentación de informes, y gestión de alertas tempranas a través de los datos.El contrato inicialmente se define a un año, no obstante, existen altas probabilidades de que se convierta a término indefinido.Competencias a revisar en la vacante:Bases de datosExcelAnálisis exploratorio de los datosPower BI, Tableau  ú Otro VisualizadorSql"
1884741325,"
        Profesional en seguridad de desarrollo de software
    ","Multinacional del Sector de tecnología, requerimos un profesional en ingeniería de sistemas, electrónica, industrial o administración de empresas o afines, con experiencia comprobada de 4 años en seguridad informática o ciberseguridad, implementación de lineamientos de seguridad, conocimientos en Ethical Hacking o Pentesting. con certificado por lo menos de una o dos de  ISO 27001, ISO 27032, CEH, OSCP, CISM, CISSP, OSWE, CPTE."
1884737267,"
        Líder de innovación
    ","Ingeniero de sistemas, mecatrónica o industrial con especialización afín al area de desempeñp. Con conocimiento y experiencia especifica de cuatro (4) años en desarrollo de software, estadística, mercadeo, inteligencia de negocios, análisis de la competencia, segmentos de clientes, precios, producto y canales. Manejo avanzado de Excel y utilización de métodos, aplicaciones y herramientas cuantitativas para el logro de los objetivos. Experiencia en implementación de Robot Procees Automation, data mining, bodegas de datos, aplicaciones de negocio. Experiencia en diseño y ejecución de un plan de mercadeo. Habilidad en creatividad e innovación."
1884724464,"
        Cientifico de datos
    ","Actualmente nos encontramos en la búsqueda de CIENTIFICO DE DATOS para nuestro equipo de trabajo, Requisitos:1- Profesional en ingeniería de sistemas, Ingeniería Electrónica, Ingeniería Telemática, matemáticas, estadística o afines2- Especialización o maestría en desarrollo de base de datos, analítica o big data5- Experiencia de Cinco (5) años certificada en la implementación, coordinación y dirección de diferentes soluciones de transformación digital, con énfasis en BI/BA DWH, MDM y Gobierno de Datos."
1884739998,"
        Analista de calidad qa - proyectos nube
    ","Reconocida compañía del sector tecnológico y financiero solicita para su equipo de trabajo, Analista de Sistemas - Calidad QA para proyectos,  profesional en Ingeniería de Sistemas, Electrónica o afines, que cuente con 4 años de experiencia en la gestión de pruebas de software, gestión de equipos de pruebas de software, control y gestión de fábricas de desarrollo, Informando el cierre y certificación de las pruebas, conocimientos en lenguajes de programación, conocimiento y manejo de archivos tipo JSON - API REST y metodología ISTQB, garantizando  cumplimento de gestión de requerimiento de software y el cumplimiento de la ejecución respecto al ciclo de pruebas; que cuente con experiencia en tecnologías en la NubeTipo de Contrato Por proyectosHorario: OficinaSi estás interesado aplica a la oferta laboral. Se parte de la mejor compañía para trabajar"
1884731675,"
        Automatizador de pruebas junior  -  mellin o bogota
    ","La Multinacional *TATA CONSULTANCY SERVICES*, está buscando un Automatizador de pruebas junior*Experiencia en:*1.	Selenium con modelo de diseño Screenplamodelo de diseño Screenpla2.	Java,3.	POO,4.	Gerkhin,5.	Cucumber,6.	Principios SOLID,7.	Maven,8.	GitFlow,9.	configuración de pipelines y análisis de código estático,10.	Azure11.	Devops como herramienta de pruebas de manuales y automatización,12.	pruebas funcionales Manuales,13.	Manejo de Agile,*Condiciones*: Remoto al inicio, pero después se debe tener la disponibilidad para trabajar presencial en Bogotá o Medellin (dependiendo en donde viva) / L - V / contrato a término indefinido directamente con TATA*Salario*: 3.000.000Si estas interesado en saber más sobre la vacante por favor confirma por este medio y te contaremos cual es el proceso a seguir."
1884741202,"
        Analista funcional azure devops
    ","Intergrupo requiere para su equipo de trabajo  Ingeniero de  sistemas, electrónica o afines con experiencia mínimo de tres (3) años en levantamiento de requerimientos, documentación de requisitos, metodologías tradicionales y metodologías ágiles, diseños de caso de uso.Conocimientos en Azure, experiencia en proyectos ejecutados con metodologías Agiles (Scrum), elaboración y refinamiento de Historias de usuario, experiencia en seguimiento a equipos trabajo.Excelentes beneficios emocionales y económicosContrato indefinidoTrabajo remotoTeacher de Ingles"
1884731987,"
        Gerente de proyectos - desarrollo de software
    ","Compañía de desarrollo de software requiere para su equipo de trabajo:- Profesional en ingeniería de sistemas, electrónica, telecomunicaciones o afines- Posgrado de nivel Maestría en áreas afines a la  gerencia de proyectos, gestión tecnológica, o gestión de proyectos de ingeniería- Certificación vigente en PMP y/o PRINCE2. Certificación Scrum Master, Certificación Agile Coach. Certificación PMI-ACP- Conocimientos y manejo de Framework agile y Microsoft Azure- Experiencia profesional mínimo de 8 años (a partir de la Tarjeta profesional) realizando actividades de gerencia de proyectos de desarrollo de software, usando metodologías agiles y en cascada- Candidato debe tener habilidades para la gestión de equipos de trabajo entre 10 y 20 personas, comunicación asertiva, manejo de cliente, Liderazgo y orientación a resultados- Contratación por nómina"
1884693907,"
        Practicante profesional en mercadeo, ingenieria industrial o ingenieria de mercados - c. apdzje
    ","Somos una compañía de alimentos con 28 años en el mercado en búsqueda de talento para formar parte de nuestro equipo de trabajo, requerimos PRACTICANTE en  Ingeniería de mercados, ingeniería industrial y/o  Mercadeo,  entre sus funciones se encuentran el apoyo y seguimiento a los indicadores de ventas, análisis y trazabilidad de indicadores del área.  Indispensable no haber tenido contratos de aprendizaje con anterioridad, si es así, contar con  linea de formación.Disponibilidad en Cedi ubicado Autopista Medellín 2.5 km y vía parcelas cota 1.4km. Residir en Engativá, Suba o aledaños Cota Mosquera, o contar con facilidad de transporte.¡Anímate a hacer parte de nuestro equipo!"
1884739482,"
        Automatizador
    ","La Multinacional *TATA CONSULTANCY SERVICES*, está buscando un Automatizador de pruebas junior*Experiencia en:*1.	Selenium con modelo de diseño Screenplamodelo de diseño Screenpla2.	Java,3.	POO,4.	Gerkhin,5.	Cucumber,6.	Principios SOLID,7.	Maven,8.	GitFlow,9.	configuración de pipelines y análisis de código estático,10.	Azure11.	Devops como herramienta de pruebas de manuales y automatización,12.	pruebas funcionales Manuales,13.	Manejo de Agile,*Condiciones*: Remoto al inicio, pero después se debe tener la disponibilidad para trabajar presencial en Bogotá o Medellin (dependiendo en donde viva) / L - V / contrato a término indefinido directamente con TATA*Salario*: 3.000.000Si estas interesado en saber más sobre la vacante por favor confirma por este medio y te contaremos cual es el proceso a seguir."
1884739483,"
        Lider automatizador bilingue - bogota o medellin
    ","Hablas con Ana Maria de ADECCO Colombia, me estoy contactando contigo para la siguiente oferta laboral: La Multinacional *TATA CONSULTANCY SERVICES*, está buscando un Líder de pruebas o Líder de pruebas Bilingüe*Experiencia en:*1.	Selenium con modelo de diseño Screenpla modelo de diseño Screenpla2.	Java,3.	POO4.	Gerkhin,5.	Cucumber,6.	Principios SOLID,7.	Maven,8.	GitFlow,9.	configuración de pipelines y análisis de código estático,10.	Azure11.	Devops como herramienta de pruebas de manuales y automatización,12.	pruebas funcionales Manuales,13.	Automatización*Condiciones*: Remoto al inicio, pero después se debe tener la disponibilidad para trabajar presencial en Bogotá o Medellin (dependiendo en donde viva) / L - V / contrato a término indefinido directamente con TATA*Salario*: a convenirSi estas interesado en saber más sobre la vacante por favor confirma por este medio y te contaremos cual es el proceso a seguir."
1884721562,"
        Ingeniero de calidad de software  -qa bilingue
    ","la Multinacional *TATA CONSULTANCY SERVICES*, está buscando un QA analyst  (Automation Tester ) o QA Assurance Testing Specialist*Ingles  B2**Experiencia en:*- Selenium o HP UFT- Pruebas: automatizadas Postman o Cucumber / en pruebas de automatización- Pruebas manuales- SDLC and TDLC*Condiciones*: Remoto al inicio, pero después se debe tener la disponibilidad para trabajar presencial en Bogota/ L - V , contrato a término indefinido directamente con TATA*Salario*: a convenir (el salario es abierto al perfil del candidato, es decir no hay un rango establecido)Si estas interesado en saber más sobre la vacante por favor confirma por este medio y te contaremos cual es el proceso a seguir."
1884722325,"
        Analista qa
    ","Más de 2 años de experiencia en análisis y levantamiento de requerimientos.- Experiencia especifica en identificación de requerimientos funcionales y no funcionales, labores deentendimiento de negocio y documentación de requerimientos.2+ Años de experiencia como tester (QA), diseño y definición de sets y casos de pruebas funcionales, plande pruebas, diseño de estrategia de calidad.-Participación en la implementación de proyectos de software."
1884730285,"
        Analista qa
    ","Importante empresa de tecnología requiere URGENTE profesional en ingeniería de sistemas, software, electrónica o carreras afines con experiencia mínima de 2 años como testing, analista funcional, analista QA, debe contar con conocimientos en automatización de pruebas de software (pruebas funcionales, no funcionales, set de pruebas) conocimiento en herramientas como VISUAL STUDIO, TFS y/o APPIUM.  Importante contar con conocimientos o que haya trabajado en empresas del sector salud en cualquier área o dependencia.CONTRATO: Indefinido.HORARIO: Lunes a viernes de 7:30 am a 5:30 pm, sábados medio día."
1884727917,"
        Analista qa
    ","Importante empresa de tecnología requiere URGENTE profesional en ingeniería de sistemas, software, electrónica o carreras afines con experiencia mínima de 2 años como testing, analista funcional, analista QA, debe contar con conocimientos en automatización de pruebas de software (pruebas funcionales, no funcionales, set de pruebas) conocimiento en herramientas como VISUAL STUDIO, TFS y/o APPIUM.  Importante contar con conocimientos o que haya trabajado en empresas del sector salud en cualquier área o dependencia.SALARIO: A convenir 3.000.000 A 3.700.000CONTRATO: Indefinido.HORARIO: Lunes a viernes de 7:30 am a 5:30 pm, sábados medio día."
1884730189,"
        Qa engineer
    ","Mordor Staffing is a specialized staffing firm created by a team of US venture capitalists to provide US career opportunities to the top 10% of the technology field.Client is a multibillion $ technology company located in California that specializes in disruptive applications looking for a remote quality assurance engineer to work altogether with the west coast team of United States. Knowledge in test automation is a plus.Salary: Up to $9M COP monthly + social security, depending on skills and experience.Benefits: Private Health Care InsuranceContract: Full time position with indefinite term labor contractLocation: Colombia – Medellin or BogotaWorking hours: Monday to Friday, business hoursRequired Skills:- Fluent English- Manual / Functional Testing- Creation of test cases / User stories- Agile Methodologies- Software Testing Life CycleDesired Skills:- Automation testing- Performance testing"
1884732235,"
        Data scientist tech lead - usd salary - remote work
    ","BairesDev is the leading software development company in the Americas. With more than 1,500 employees working on projects around the world.About the Role:We are looking for a Data Science Tech leads to join our Development team and participate in different projects made up of multicultural teams distributed throughout the world.These developers will face numerous technical challenges, so they must use current technologies, get involved in the mobile world, web applications, devices, etc.What You’ll Do:- Work together with developers, tech leads and solution architects to build applications.- Improve existing structures by adding new functionalities or proposing technological updates so that as a result, the impact of your contribution is significant in the core of each business.- The result of your work will also allow you to improve the user experience on scalable and high availability platforms, contributing to the key differential of each business.You Must Have:- 10+ years of experience working as a developer.- 7+ years of experience working as Data Scientist.- Proficient with analysis, troubleshooting, and problem solving.- Hands-on experience with managing data loads and data quality a plus.- Advanced English level.BairesDev Offers:- Excellent compensation plan, well above the market average.- Possibility of remote work and flexible schedules.- Training plans.- Extensive possibilities for growth and professional development thanks to our mentoring system.Are you interested in joining the most talented IT team in Latin America? Do you want to work for an innovative tech company with the resources of a multinational market leader? Are you ready to do the best work of your professional life? If so, we want to hear from you. Apply today!"
1884732176,"
        Analista qa
    ","Importante empresa de tecnología requiere URGENTE profesional en ingeniería de sistemas, software, electrónica o carreras afines con experiencia mínima de 2 años como testing, analista funcional, analista QA, debe contar con conocimientos en automatización de pruebas de software (pruebas funcionales, no funcionales, set de pruebas) conocimiento en herramientas como VISUAL STUDIO, TFS y/o APPIUM.  Importante contar con conocimientos o que haya trabajado en empresas del sector salud en cualquier área o dependencia.CONTRATO: Indefinido.HORARIO: Lunes a viernes de 7:30 am a 5:30 pm, sábados medio día."
1884728195,"
        Analista qa
    ","Importante empresa de tecnología requiere URGENTE profesional en ingeniería de sistemas, software, electrónica o carreras afines con experiencia mínima de 2 años como testing, analista funcional, analista QA, debe contar con conocimientos en automatización de pruebas de software (pruebas funcionales, no funcionales, set de pruebas) conocimiento en herramientas como VISUAL STUDIO, TFS y/o APPIUM.  Importante contar con conocimientos o que haya trabajado en empresas del sector salud en cualquier área o dependencia.SALARIO: A convenir 3.000.000 A 3.700.000CONTRATO: Indefinido.HORARIO: Lunes a viernes de 7:30 am a 5:30 pm, sábados medio día."
1884731254,"
        Ingeniero qa   (nivel de ingles c1)
    ","Importante empresa del sector tecnologia requiere para su personal, profesionales o estudiantes de ingeniería de sistemas o carreras afines con mínimo 3 años de experiencia en pruebas de calidad de software incluyendo pruebas funcionales, no funcionales y automatización, aseguramiento de calidad en proyectos de ingeniería de software.TRABAJO 100% REMOTOINDISPENSABLE NIVEL DE INGLES: C1CATIDAD DE VACANTES: 4"
1884740677,"
        Analista de qa selenio
    ","Multinacional India requiere de manera urgente personal tecnólogo o profesional en ingeniería de sistemas o a fines con experiencia en analista de pruebas, testing, quality assurance, o analista de calidad en Software, aseguramiento de la calidad del software, sólido conocimiento de las metodologías, herramientas y procesos de control de calidad de software, Experiencia en la redacción de planes de prueba y casos de prueba, Experiencia en la redacción de consultas experiencia con SDLC y TDLCSelenio y / o HP UFTEs deseable un título en ciencias de la computación, negocios / administración de TI o una disciplina relacionada con la ingeniería.Salario a Convenir de acuerdo a experiencia, Horario de Lunes a viernes remoto desde cualquier parte de Colombia + beneficios adicionales de la compañía, contrato a termino indefinido Nivel de Ingles desde B2 en adelante"
1884724469,"
        Cientifico de datos
    ","Actualmente nos encontramos en la búsqueda de CIENTIFICO DE DATOS para nuestro equipo de trabajo, Requisitos:1- Profesional en ingeniería de sistemas, Ingeniería Electrónica, Ingeniería Telemática, matemáticas, estadística o afines2- Maestría en Analítica, Ciencia de Datos o similares5- Experiencia de tres (3) años certificada en soluciones de analítica como Científico de Datos."
1884737858,"
        Analista de qa
    ","Importante compañía de servicios y procesos financieros busca para su área de tecnología y servicios persona que se pueda encargar de realizar las pruebas funcionales de calidad de software buscando el logro de los objetivos que se han establecido previamente en cada uno de los proyectos de la organizaciónFormación Profesional: Técnico o Tecnologo en sistemas de informaciónConocimientos en procesos, metodologías de pruebas, conocimiento en bases de datosMínimo dos años de experiencia laboral, de los cuales deseable 1 año en áreas de tecnología o en áreas operativas de la compañíaBuena actitud, habilidades para interactuar y relacionarse con equipos de trabajo."
1884738908,"
        Analista de qa selenio
    ","Multinacional India requiere de manera urgente personal tecnólogo o profesional en ingeniería de sistemas o a fines con experiencia en analista de pruebas, testing, quality assurance, o analista de calidad en Software, aseguramiento de la calidad del software, sólido conocimiento de las metodologías, herramientas y procesos de control de calidad de software, Experiencia en la redacción de planes de prueba y casos de prueba, Experiencia en la redacción de consultas experiencia con SDLC y TDLCSelenio y / o HP UFTEs deseable un título en ciencias de la computación, negocios / administración de TI o una disciplina relacionada con la ingeniería.Salario a Convenir de acuerdo a experiencia, Horario de Lunes a viernes remoto desde cualquier parte de Colombia + beneficios adicionales de la compañía, contrato a termino indefinido Nivel de Ingles desde B2 en adelante"
1884723223,"
        Testing - qa
    ","Empresa de Tecnología líder en soluciones de software está en la búsqueda de talentos.Buscamos Analista Tester, con experiencia superior a 3 años en Diseño y Ejecución de pruebas. Conocimientos deseables en Visual Studio y Appium.Contratación directamente con la compañía. Horarios de Oficina. Salario a convenir de acuerdo al proceso y experiencia.Aplican técnicos/Tecnólogos/Estudiantes de carreras profesionales en Ingeniería de sistemas, desarrollo de software o afines."
